edrpou,month,budget_limit,packet
01991249,4,1839400.74,3
09991549,4,1988965.93,3
03991850,4,787238.45,3
01991749,4,128066.39,3
02991449,4,5866665.25,3
02111310,4,272880.06,3
00991251,4,530144.21,3
04111508,4,345246.85,3
02111709,4,979315.9,3
04991647,4,724641.68,3
07111309,4,2405.04,3
49910497,4,784641.79,3
06991845,4,2229142.49,3
00991952,4,331389.63,3
05891851,4,85366.26,3
03991398,4,476138.31,3
04954324,4,3302595.6,3
08991007,4,659509.66,3
08891577,4,257817.04,3
01991782,4,362347.95,3
06333281,4,1577539.25,3
01810150,4,74849.3,3
07945387,4,2116855.53,3
01991383,4,78483.16,3
02891074,4,488924.67,3
05991045,4,314899.88,3
02991319,4,12160.14,3
07002396,4,88341.27,3
01991189,4,251597.9,3
09991452,4,250159.41,3
41702685,4,661837.44,3
42123185,4,362514.49,3
41201553,5,255386.69,3
09991042,5,257125.03,3
03991052,5,468411.11,3
07991750,5,375476.53,3
07991146,5,583606.67,3
09991646,5,3148185.12,3
45842897,5,1609026.83,3
08810250,5,833285.68,3
08991051,5,311010.78,3
04991528,5,287007.78,3
00991888,5,646508.28,3
29991426,5,3406629.03,3
00945867,5,997745.27,3
25865503,5,6098555.63,3
05002855,5,6185678.84,3
05845444,5,436357.9,3
09891427,5,6042835.89,3
01145459,5,1554731.63,3
02891025,5,1248459.19,3
00891722,5,153824.85,3
08891317,5,6362108.57,3
06945471,5,4121982.9,3
04891924,5,847791.47,3
35120521,5,2616069.86,3
06991737,5,2187129.71,3
36454393,5,1350718.28,3
09002561,5,23619.53,3
28943942,5,662054.13,3
14324732,5,5627009.03,3
15963679,5,5994687.55,3
05002564,5,580376.07,3
00945448,5,1445532.29,3
05772241,5,1337223.43,3
05991940,5,12472767.92,3
29865306,5,6964627.93,3
04891525,5,1019808.14,3
03002463,5,276489.7,3
25865902,5,2979378.52,3
22941506,5,199929.03,3
01991339,5,2187563.85,3
02991438,5,1477872.75,3
08991472,5,983787.17,3
07002449,5,1293485.49,3
09991538,5,814649.42,3
24916790,5,1041489.46,3
01845641,5,3456430.9,3
25365975,5,714490.43,3
03891254,5,12173916.87,3
00991337,5,1946689.64,3
27091924,5,1119155.73,3
03002549,5,1010302.11,3
22055102,5,547335.56,3
09133597,5,1358682.18,3
22326083,5,2424005.77,3
06454335,5,3514018.24,3
01991738,5,896597.02,3
00821008,5,293414.42,3
05891225,5,1051960.67,3
03991484,5,760427.16,3
01891925,5,690570.23,3
06991188,5,93062.31,3
06945967,5,1709452.92,3
08145559,5,5229994.1,3
06891227,5,362814.53,3
04534906,5,1879908.15,3
06991014,5,8875388.5,3
03002754,5,393073.27,3
00891753,5,5124703.36,3
05991552,5,261852.98,3
02991535,5,294537.55,3
07991351,5,254733.98,3
00891550,5,4688678.14,3
24056881,5,2474784.39,3
09991214,5,121943.42,3
00991434,5,342351.38,3
07891725,5,450712.34,3
00991734,5,307681.62,3
06991997,5,1961416.42,3
05810449,5,6569431.07,3
06991834,5,307999.05,3
05002013,5,2794371.49,3
01102310,5,7873263.33,3
08945338,5,2183914.37,3
06991435,5,1287629.25,3
01845932,5,855627.74,3
01891898,5,147455.81,3
04991151,5,189160.29,3
07991534,5,800685.89,3
00991683,5,193263.17,3
04891331,5,758470.84,3
34007321,5,287504.25,3
06002652,5,534046.52,3
04891439,5,904538.3,3
38237744,5,452775.97,3
01891444,5,3558800.65,3
08891297,5,585769.3,3
01002589,5,3041570.11,3
01991491,5,77856.35,3
03891146,5,2340572.85,3
06891346,5,3025448.45,3
09945023,5,81570.46,3
06991263,5,592050.46,3
02002375,5,1880501.41,3
03002798,5,2573921.06,3
01945673,5,3262482.71,3
00991198,5,1359756.98,3
01002404,5,232990.29,3
02002774,5,1214895.94,3
06002167,5,7232141.09,3
00002702,5,383625.15,3
27316077,5,1213776.81,3
04891115,5,1986299.98,3
38267947,5,1501462.0,3
01845544,5,785177.31,3
04945586,5,2442119.99,3
09991798,5,379808.93,3
08002202,5,614207.05,3
09002949,5,46241.84,3
04002313,5,266818.66,3
01002113,5,5806304.25,3
08991897,5,502370.63,3
02991498,5,1060979.19,3
06991507,5,1335045.29,3
07891046,5,286243.41,3
04891246,5,2793549.54,3
02891598,5,451618.63,3
04991098,5,1062221.12,3
02891726,5,628842.81,3
07002557,5,1688762.72,3
00002100,5,7608043.44,3
38109874,5,1299534.59,3
31945024,5,737471.08,3
09772141,5,2690346.97,3
07991099,5,809330.92,3
08002601,5,1149800.99,3
05991336,5,640582.15,3
06991111,5,865296.68,3
00891184,5,198180.94,3
00991108,5,750415.11,3
09991399,5,88166.23,3
09603070,5,2091796.74,3
00002153,5,404295.99,3
07002136,5,402760.21,3
03991894,5,103654.96,3
04945930,5,695056.8,3
07991794,5,1193467.48,3
03891179,5,383222.34,3
05002001,5,1083427.86,3
09991311,5,323831.33,3
03002161,5,5401381.67,3
02845114,5,757358.42,3
19083820,5,1124835.3,3
07821205,5,4418051.0,3
04891558,5,1748645.38,3
02923062,5,646491.61,3
05891926,5,914878.09,3
01991317,5,420565.32,3
00002823,5,597148.78,3
08002764,5,280941.69,3
06945147,5,853418.0,3
08991084,5,609306.52,3
02002007,5,652560.81,3
04891462,5,541308.13,3
06891487,5,455149.56,3
05002672,5,2206334.19,3
24910349,5,72958.52,3
02991191,5,652378.13,3
06002965,5,666888.35,3
03891825,5,296516.42,3
05145412,5,2299962.02,3
11424621,5,1679038.96,3
05002110,5,549377.4,3
04845431,5,858890.07,3
04891137,5,743908.18,3
05891527,5,252529.02,3
00803627,5,3270768.07,3
09991884,5,1191999.2,3
00945287,5,1843452.55,3
00891658,5,1305616.04,3
06891174,5,370273.37,3
00002166,5,986939.17,3
07991911,5,2187752.88,3
08845331,5,662435.64,3
02251291,5,1043512.09,3
05002811,5,1533002.79,3
01002653,5,191212.33,3
03002635,5,8365087.53,3
00891248,5,135222.48,3
06891626,5,766533.31,3
07891273,5,531139.5,3
00002735,5,117531.78,3
06891238,5,520108.3,3
04991087,5,948914.27,3
04891245,5,135583.54,3
26463049,5,3107932.46,3
04772843,5,3368262.71,3
04002465,5,1283901.39,3
00002770,5,2427141.83,3
00891429,5,2718582.29,3
08891015,5,438802.21,3
05002660,5,2749976.02,3
01991297,5,1466477.18,3
03002602,5,376778.38,3
04991583,5,432555.45,3
02002805,5,313383.56,3
05991186,5,165198.7,3
08991796,5,199489.89,3
02991385,5,4216970.75,3
09002356,5,3486468.09,3
00991324,5,936276.09,3
00002576,5,199247.24,3
08002407,5,544180.56,3
09991366,5,10522932.47,3
00991606,5,1037003.89,3
17693623,5,67614.84,3
39819431,5,852161.46,3
03891772,5,1275058.26,3
23001183,5,1912627.46,3
32583108,5,960546.36,3
06991986,5,800595.46,3
04991896,5,2381590.44,3
07002363,5,72851.95,3
00002263,5,494706.23,3
00945329,5,1270868.01,3
27801041,5,591648.52,3
48300421,5,2174525.17,3
28146886,5,224075.32,3
28646447,5,812600.82,3
03772251,5,378122.96,3
00991996,5,1231006.35,3
06845133,5,2084827.52,3
07002912,5,2086932.02,3
01002254,5,281571.27,3
39185247,5,1081682.74,3
04002712,5,1552635.52,3
04002066,5,1370131.76,3
01002836,5,1916249.62,3
02991083,5,342344.02,3
07002870,5,160718.34,3
01111815,5,1272149.99,3
07991415,5,255462.52,3
08002861,5,172662.78,3
01002265,5,209714.16,3
06002264,5,198366.07,3
09945887,5,1718678.24,3
09991236,5,193866.73,3
07021743,5,258823.2,3
06002954,5,588768.38,3
08991267,5,2206943.29,3
05991541,5,1241719.29,3
05002154,5,232793.31,3
02991136,5,898336.7,3
05454829,5,1016673.9,3
08991386,5,847796.77,3
03991883,5,4472527.19,3
05002304,5,718332.26,3
07891326,5,600323.4,3
03891426,5,319297.34,3
06002253,5,538192.01,3
09991743,5,321141.8,3
03002106,5,347527.46,3
09772443,5,511159.38,3
08891914,5,574091.59,3
08933888,5,360685.11,3
35174820,5,1819225.66,3
07002654,5,1187929.17,3
09845344,5,1431992.61,3
07991384,5,227553.79,3
09903282,5,4932680.07,3
06845241,5,479204.32,3
32336515,5,438038.83,3
08991483,5,278691.73,3
00991284,5,310121.91,3
05991596,5,2188221.51,3
00002953,5,373464.46,3
01703778,5,1327366.66,3
08991882,5,565401.23,3
08845741,5,302780.23,3
08991104,5,1047588.26,3
08991935,5,152737.72,3
14034977,5,0.0,3
03002139,5,800879.63,3
04891741,5,1372744.77,3
07923136,5,2603774.14,3
07991783,5,202485.15,3
01002675,5,124825.41,3
03002053,5,1800105.74,3
09991106,5,368278.78,3
06891130,5,1151699.88,3
23603764,5,369452.36,3
36560781,5,322955.97,3
00891215,5,178898.25,3
07002535,5,9081791.14,3
05002974,5,179884.77,3
08891242,5,1047822.88,3
06991684,5,39977.49,3
07002438,5,1632187.53,3
34588560,5,420948.67,3
00002737,5,187450.43,3
07002837,5,3065609.46,3
08891824,5,1122904.44,3
08991234,5,866857.33,3
04102801,5,3447015.52,3
05002553,5,566130.78,3
01002071,5,875917.95,3
09891837,5,927885.71,3
09002517,5,152171.25,3
08002903,5,127802.71,3
03002527,5,210917.22,3
01002135,5,1225162.11,3
25692643,5,2176560.03,3
04945628,5,346437.61,3
34337660,5,584366.05,3
26571212,5,2326662.51,3
06891421,5,711437.21,3
02991967,5,4232825.64,3
01002803,5,5808538.83,3
02945538,5,3889502.19,3
04891126,5,647498.53,3
01991681,5,2771841.9,3
38378822,5,340884.94,3
30088420,5,877283.59,3
04891536,5,355289.09,3
03991806,5,2077972.63,3
09991183,5,394075.36,3
07002175,5,654406.22,3
04891622,5,1342751.0,3
07991102,5,2119208.31,3
28605281,5,304356.31,3
09002874,5,321949.42,3
06891282,5,406366.15,3
01991167,5,10808675.49,3
09991582,5,248893.61,3
06991282,5,542355.02,3
03891675,5,505622.26,3
10283614,5,306321.21,3
05002262,5,118003.05,3
05891895,5,152447.38,3
03891027,5,59651.02,3
03002937,5,1748998.39,3
00002726,5,208933.78,3
28332614,5,2987771.28,3
04991506,5,1423332.69,3
08002775,5,185396.35,3
07991481,5,497941.81,3
34355455,5,769833.51,3
09002475,5,409565.94,3
38603553,5,197549.49,3
08002127,5,281665.56,3
36683981,5,794801.05,3
04002302,5,488757.18,3
39341177,5,4961300.83,3
00891625,5,866607.53,3
06002350,5,8257026.64,3
08002839,5,957309.7,3
05002575,5,428487.96,3
04002238,5,192020.23,3
09002054,5,555977.4,3
22670111,5,1211804.48,3
04002962,5,346210.44,3
05991682,5,251946.79,3
05991089,5,438122.65,3
08991688,5,290339.72,3
00891594,5,364286.03,3
05002703,5,121046.97,3
06991208,5,2501895.69,3
00891096,5,147904.53,3
09002744,5,848688.37,3
04002831,5,206870.31,3
31026556,5,878508.72,3
05991476,5,3587622.21,3
00891614,5,250794.18,3
07002826,5,101316.11,3
05991907,5,1280088.6,3
37747685,5,2207616.17,3
07111212,5,5059766.17,3
04935257,5,603471.56,3
01584903,5,613300.99,3
00055966,5,127318.96,3
08002365,5,29567.43,3
09002453,5,604382.68,3
00155894,5,2852387.4,3
04991982,5,258299.51,3
00002929,5,403090.73,3
24670942,5,786376.77,3
06845909,5,1795918.87,3
03002840,5,1434154.81,3
09933890,5,997472.23,3
05991843,5,889996.81,3
07891714,5,1275254.76,3
05002930,5,717875.42,3
08891026,5,304200.37,3
01111211,5,443213.25,3
04891138,5,2063495.86,3
03111312,5,134408.21,3
08002041,5,1061106.94,3
07111719,5,953671.99,3
04002746,5,1921533.13,3
03002075,5,93434.82,3
04002033,5,1142273.02,3
07002103,5,1397576.15,3
01891995,5,441015.7,3
03002064,5,353932.09,3
01991716,5,724758.85,3
09002863,5,421308.68,3
08991342,5,1265227.1,3
09002528,5,542488.06,3
01891530,5,638035.91,3
09891826,5,339896.18,3
31104690,5,6741306.77,3
07002405,5,700580.29,3
03891631,5,7926803.32,3
02002353,5,165042.04,3
03002926,5,199068.51,3
06991066,5,311893.42,3
03891589,5,217931.3,3
01002761,5,520968.72,3
09991701,5,340005.5,3
05991735,5,536296.56,3
41630554,5,32710.38,3
03991429,5,251162.99,3
06891831,5,526774.42,3
06002447,5,1478876.95,3
01891929,5,595620.94,3
08891890,5,109620.78,3
02991762,5,794447.08,3
07991972,5,429324.39,3
07991329,5,142874.65,3
02891122,5,1378470.08,3
04002745,5,237852.16,3
02991266,5,1613345.27,3
07002028,5,77767.65,3
06002608,5,108823.96,3
01835755,5,883459.13,3
06891928,5,634352.9,3
03991817,5,565412.77,3
04991841,5,331819.72,3
04002227,5,327483.51,3
09002065,5,138833.44,3
37986379,5,594044.91,3
20884205,5,956302.96,3
09002043,5,674865.0,3
20932182,5,354307.47,3
07002698,5,6020220.73,3
01002362,5,398215.87,3
09002239,5,593663.19,3
08002753,5,475659.11,3
02991341,5,1164819.41,3
06002998,5,1939286.43,3
08111915,5,614109.54,3
08991115,5,360316.73,3
25916715,5,1563180.82,3
02002267,5,509567.07,3
01991619,5,493821.97,3
03891761,5,390198.81,3
03991376,5,459633.61,3
36727114,5,844348.96,3
02991718,5,453695.43,3
08991946,5,636956.36,3
00002543,5,827776.42,3
06002142,5,811403.38,3
05002165,5,81251.05,3
09991818,5,433533.66,3
42740158,5,558416.76,3
13829822,5,1133621.26,3
01991081,5,331527.8,3
00002748,5,444036.09,3
02991396,5,771609.84,3
02891737,5,875820.26,3
00991520,5,1941430.18,3
05002240,5,973905.64,3
00002144,5,746270.43,3
07891229,5,535467.09,3
04445064,5,56408.55,3
09891535,5,407037.98,3
20906389,5,163818.45,3
09991595,5,449407.47,3
08991137,5,651624.41,3
05002002,5,1664675.41,3
04002303,5,52938.22,3
02991751,5,83269.9,3
06935768,5,3885801.15,3
04891797,5,207227.79,3
01891325,5,395644.26,3
03991451,5,404934.72,3
00991694,5,370506.77,3
07891370,5,2295106.25,3
06891465,5,1369101.84,3
09991044,5,552366.08,3
05002800,5,5248329.05,3
04891029,5,280730.12,3
06991715,5,298788.75,3
00891237,5,249036.74,3
00055836,5,176921.45,3
05991887,5,167538.95,3
30709421,5,507625.85,3
06991532,5,1673897.97,3
37920804,5,945215.95,3
09991516,5,332657.92,3
05891128,5,1037210.92,3
04002044,5,493574.5,3
01991674,5,987920.06,3
05002941,5,976998.11,3
02002741,5,283255.1,3
30954322,5,528886.18,3
03891329,5,64295.47,3
04991808,5,980422.5,3
01111423,5,261731.35,3
22560120,5,1001589.94,3
02002148,5,1946145.05,3
00991218,5,1419859.31,3
08991406,5,2671147.29,3
24746691,5,367757.56,3
05991120,5,1180898.14,3
06002242,5,285006.13,3
08891696,5,183389.18,3
03991529,5,530302.18,3
21775217,5,151958.88,3
09002841,5,518979.12,3
05002057,5,401859.94,3
05002758,5,704806.38,3
05991142,5,327001.13,3
00891691,5,794119.11,3
02991590,5,3105850.62,3
05991466,5,1721484.26,3
01991588,5,546443.76,3
04002346,5,51248.8,3
02991729,5,394292.92,3
09991441,5,377467.33,3
09002506,5,824542.45,3
04991517,5,329318.91,3
00991714,5,1727129.33,3
08991666,5,872537.59,3
02111224,5,245501.69,3
08991192,5,883684.97,3
06002037,5,5342909.67,3
06991296,5,1128555.16,3
14793124,5,399219.62,3
04991195,5,524184.65,3
00845930,5,4771735.91,3
20294505,5,389473.85,3
08991893,5,1088706.28,3
04991389,5,125735.89,3
00002640,5,454083.11,3
02991244,5,340439.94,3
09991992,5,473602.47,3
05002542,5,1079404.31,3
25550919,5,1522928.36,3
06991241,5,582959.84,3
05991380,5,652731.28,3
09991928,5,122112.73,3
38216612,5,250365.25,3
00891129,5,462788.78,3
38638174,5,162995.6,3
06945191,5,249843.05,3
00021643,5,521238.17,3
02991094,5,1082203.23,3
06891637,5,600175.74,3
27535366,5,631340.94,3
04933675,5,1440297.97,3
07002147,5,9035246.14,3
06002048,5,1619268.71,3
08991029,5,325802.38,3
01002739,5,573609.11,3
00002843,5,209026.71,3
13183057,5,1893943.22,3
07891079,5,180263.44,3
21670935,5,549057.28,3
05991488,5,503777.61,3
09002248,5,714894.63,3
02002417,5,133792.97,3
09991915,5,260235.98,3
00991531,5,10374063.67,3
06991025,5,1761081.39,3
08991622,5,1496782.56,3
06991521,5,5645243.08,3
02991687,5,370446.05,3
09991593,5,620695.89,3
04945986,5,4676035.75,3
09891330,5,354570.69,3
04002368,5,139879.25,3
05111510,5,116907.1,3
00991187,5,832876.47,3
01002157,5,447915.47,3
04002854,5,904556.03,3
35336187,5,377086.51,3
36999431,5,294218.57,3
09002636,5,1402968.24,3
01002351,5,711045.68,3
01002027,5,606807.5,3
01991092,5,202293.1,3
02002907,5,383489.68,3
33209197,5,2425304.62,3
05991034,5,465013.09,3
07891736,5,277372.23,3
04991993,5,94286.77,3
09002140,5,165094.07,3
07991944,5,2803295.55,3
00002327,5,353548.18,3
08991062,5,317097.56,3
04845011,5,353610.91,3
07935856,5,691067.84,3
01991641,5,553658.55,3
02991233,5,1749564.17,3
23670011,5,268153.91,3
22931589,5,409818.83,3
02002245,5,691700.17,3
04021942,5,856746.79,3
02002358,5,700045.79,3
34753282,5,2659438.11,3
01991544,5,1506903.43,3
02002558,5,501580.04,3
08991547,5,364302.98,3
01991037,5,10735758.94,3
08883714,5,129285.31,3
02991330,5,587016.4,3
03991495,5,95931.44,3
01991328,5,1690666.56,3
09991053,5,208485.22,3
09991128,5,1517950.31,3
26475218,5,247788.76,3
04991486,5,550229.88,3
00991628,5,167299.19,3
04002540,5,231960.54,3
07991421,5,957386.64,3
01002966,5,1886527.41,3
02891942,5,387583.8,3
01891376,5,409218.04,3
08002440,5,347780.97,3
00991370,5,515151.29,3
08991536,5,579496.81,3
03991678,5,728093.04,3
03002009,5,676678.13,3
05772144,5,7412541.55,3
05945630,5,293337.99,3
01945622,5,2390940.43,3
03002203,5,382984.74,3
10824609,5,912841.62,3
02991773,5,285537.01,3
07945786,5,6342607.2,3
05991294,5,312194.37,3
09991064,5,729775.6,3
07772051,5,658466.33,3
06991792,5,367006.41,3
04002853,5,1028480.57,3
05891463,5,878799.56,3
05891829,5,6095834.33,3
03891362,5,1435324.98,3
09002658,5,1071943.81,3
06991252,5,183737.52,3
01891563,5,1005580.16,3
07991287,5,469287.21,3
04891212,5,2141894.54,3
03891060,5,2421009.44,3
21940887,5,619093.5,3
06991144,5,390174.43,3
03991526,5,471472.74,3
29670832,5,837911.48,3
24955965,5,2628389.61,3
03891697,5,1092507.78,3
04891935,5,374822.61,3
09991668,5,1729036.07,3
07002762,5,471838.19,3
08891630,5,375639.71,3
00002856,5,723683.98,3
21131627,5,322993.85,3
00891863,5,1338244.04,3
07991395,5,184124.26,3
09891398,5,427394.44,3
01002340,5,197888.94,3
09991225,5,295521.58,3
07891963,5,7247479.79,3
43380754,5,579777.94,3
05991692,5,148646.88,3
06002339,5,200380.13,3
01991835,5,703766.76,3
04991994,5,209183.99,3
07991093,5,570906.93,3
06991393,5,138067.72,3
08991633,5,198293.52,3
25320520,5,656923.66,3
18829023,5,387903.45,3
03002904,5,1103242.42,3
07002643,5,268956.72,3
41480140,5,269548.13,3
20042332,5,387328.5,3
05891959,5,957622.43,3
26670050,5,137477.85,3
24670143,5,462957.45,3
00991811,5,159887.32,3
09991419,5,198101.61,3
26421608,5,422781.69,3
08991494,5,173363.43,3
03991196,5,710613.59,3
02002439,5,195345.09,3
04002809,5,320923.29,3
07002956,5,632608.6,3
06002458,5,343700.08,3
39893454,5,973019.77,3
03991019,5,315873.53,3
00991293,5,137378.81,3
00991844,5,911149.04,3
04991292,5,569333.95,3
04991129,5,425159.69,3
02991493,5,859208.49,3
00002554,5,303281.26,3
09991829,5,178876.47,3
01991242,5,401590.2,3
02991826,5,1866108.27,3
31188571,5,551997.24,3
06991889,5,3040073.12,3
02991288,5,400939.63,3
06002145,5,46914.71,3
05991519,5,322034.68,3
00002305,5,90702.26,3
01002944,5,361872.28,3
03991116,5,109718.98,3
01845910,5,169193.32,3
03991592,5,337868.58,3
04991065,5,229625.62,3
20036386,5,597473.3,3
01991533,5,836935.47,3
48290691,5,2434070.74,3
04991852,5,271898.65,3
03991088,5,1032802.87,3
32560973,5,468746.17,3
13463380,5,1199558.77,3
03991828,5,298983.4,3
06002112,5,501616.26,3
36649490,5,515055.05,3
26864877,5,769362.83,3
29630964,5,397013.18,3
00991586,5,331760.1,3
08991289,5,223451.83,3
07991016,5,144576.11,3
00991941,5,555925.74,3
08991417,5,168624.08,3
36371336,5,190029.88,3
09954744,5,158449.58,3
47401351,5,798095.9,3
07991686,5,821343.13,3
05055037,5,6167026.42,3
22462380,5,286497.71,3
11804667,5,528322.32,3
04991551,5,440110.53,3
08002731,5,452783.68,3
44511115,5,155770.2,3
49131788,5,1703746.64,3
02002483,5,3357793.51,3
02891036,5,450647.54,3
05991033,5,3295460.56,3
01002005,5,73136.14,3
09002852,5,234706.05,3
48571382,5,333890.75,3
06991091,5,10243625.86,3
43741778,5,610274.49,3
25862991,5,1273917.23,3
48371060,5,221762.61,3
09002938,5,409170.41,3
08991849,5,298759.86,3
41132508,5,156702.13,3
02002450,5,255870.94,3
20670135,5,196896.49,3
40852781,5,372940.66,3
08945486,5,696767.93,3
46342657,5,434984.12,3
47712705,5,688603.13,3
21094772,5,156137.97,3
47852826,5,1276376.99,3
41591159,5,231676.0,3
44372892,5,51156.61,3
